title,sub-title,author,date,url,section,text
Não temos tempo a perder. A hora de unir as forças democráticas é agora,Essa articulação requererá deixar de lado diferenças e firmar um compromisso pela defesa do interesse da sociedade brasileira como um todo,"Daniel T. Peres, Rafael L. Azize, Renata Nagamine e Renata Gomes",2019-04-03T11:43:41-03:00,https://brasil.elpais.com/brasil/2019/04/03/opinion/1554293843_323322.html,opinion,1. Passados menos de
"Adam Tooze: “Bolsonaro é terrível, mas é a Itália que poderia quebrar a economia mundial”",Economista britânico Adam Tooze analisa os riscos da ascensão do populismo nas Américas e na Europa,Carmen Pérez-Lanzac,2019-01-08T22:29:48-02:00,https://brasil.elpais.com/brasil/2018/12/28/economia/1546002888_851802.html,economia,", de 51 anos, é autor de um dos livros de 2018:"
Os percalços dos planos A e B de Paulo Guedes para controlar o gasto público,Superministro propõe incluir sistema de capitalização em reforma da Previdência. Ele já pôs na mesa banir regras de gasto obrigatório com saúde e educação,H. M.,2019-01-09T16:12:58-02:00,https://brasil.elpais.com/brasil/2019/01/03/economia/1546549523_759922.html,economia,A principal pauta econômica de
Davos esvaziada recebe Bolsonaro como astro da nova política,"Fórum Econômico Mundial estende seu tapete vermelho neste ano ao recém-empossado presidente do Brasil, numa edição com reduzida presença de líderes internacionais",Alicia González (Enviada Especial),2019-01-21T17:54:24-02:00,https://brasil.elpais.com/brasil/2019/01/18/economia/1547849826_429163.html,economia,"Trump não é o único mandatário que abre mão de ir a Davos neste ano por causa dos problemas políticos internos. Seu homólogo francês,"
Guerra comercial leva FMI a cortar previsões para crescimento mundial,Economista-chefe do Fundo espera que bancos centrais adaptem suas políticas ao novo cenário de desaceleração,ALICIA GONZÁLEZ (ENVIADA ESPECIAL),2019-01-21T14:05:23-02:00,https://brasil.elpais.com/brasil/2019/01/21/economia/1548070597_251363.html,economia,"A expansão continua, mas está perdendo força mais rápido do que o projetado há alguns meses, admitiu nesta segunda-feira em Davos a nova economista-chefe do FMI, Gita Gopinath. E, embora a redução seja modesta (de dois décimos este ano e de um décimo em 2020, para 3,6%), o crescente vínculo entre as tensões comerciais e os mercados financeiros em um cenário de condições financeiras mais restritivas aumenta significativamente os riscos de expansão mais fraca este ano."
Carlos Ghosn deixa presidência da Renault para não ser destituído,"Jean-Dominique Senard, executivo francês de 66 anos que comanda a fábrica de pneus Michelin, deve ser nomeado nesta quinta para dirigir o grupo, segundo a imprensa francesa",Agências,2019-01-24T11:47:10-02:00,https://brasil.elpais.com/brasil/2019/01/24/economia/1548315070_549676.html,economia,O executivo franco-brasileiro
Maior elétrica dos EUA declara falência por responsabilidade nos incêndios na Califórnia,Pacific Gas & Electric enfrenta centenas de processos por negligência em incêndios com mortos.,Pablo Ximénez de Sandoval,2019-01-30T21:32:28-02:00,https://brasil.elpais.com/brasil/2019/01/30/economia/1548804494_947066.html,economia,"O maior fornecedor de eletricidade da Califórnia e dos Estados Unidos, a Pacific Gas & Electric, se declarou em quebra nesta terça-feira diante da impossibilidade de assumir o custo de centenas de processos por sua suposta responsabilidade nos"
Os entregadores de comida são reféns do seu ‘like’,"Sejam entregadores ou prestadores de serviços técnicos, os trabalhadores estão submetidos à ditadura da avaliação virtual dos clientes",Pablo Ordaz,2019-02-01T17:25:29-02:00,https://brasil.elpais.com/brasil/2019/01/23/economia/1548260634_440077.html,economia,"Apenas sete anos depois de sua estreia,"
“O debate de políticas públicas na América Latina continua girando em torno de temas dos anos oitenta”,Responsável pelas Américas na instituição acredita em recuperação da economia brasileira com agenda econômica de Bolsonaro,Ignacio Fariza,2019-02-06T12:11:11-02:00,https://brasil.elpais.com/brasil/2019/02/05/economia/1549406907_870999.html,economia,"O nome de Alejandro Werner, diretor do"
O breve discurso de Bolsonaro decepciona em Davos,"Falta de detalhes sobre medidas concretas gera frustração na audiência do Fórum. “Foi um pouco decepcionante, mas a verdade é que as metas que fixou foram alentadoras”, avaliava o economista-chefe da seguradora de riscos IHS",Alicia González (ENVIADA ESPECIAL),2019-01-23T11:32:00-02:00,https://brasil.elpais.com/brasil/2019/01/22/economia/1548182020_953667.html,economia,Havia expectativa no
"Puxado por Brasil e Espanha, lucro do Santander cresce 18% em 2018","Integração com o Banco Popular e redução das provisões melhoram o balanço do banco, com resultado positivo de 33,2 bilhões de reais",Íñigo de Barrón,2019-01-30T13:10:51-02:00,https://brasil.elpais.com/brasil/2019/01/30/economia/1548832025_256415.html,economia,O
Finlândia conclui experiência de renda básica universal com resultados ambíguos,"Durante dois anos, 2.000 pessoas desempregadas receberam 2.370 reais por mês. Saúde, autoestima e otimismo dos beneficiários melhoraram, mas situação profissional pouco mudou",Luis Doncel,2019-02-10T15:31:42-02:00,https://brasil.elpais.com/brasil/2019/02/09/economia/1549710265_204922.html,economia,"Em dezembro de 2016, Tuomas Mujara sentiu que havia tirado a sorte grande na loteria. Esse jornalista"
França impulsiona o acesso juvenil à cultura com um cheque de 500 euros,"Governo de Macron testa aplicativo com geolocalização para celular que convida aqueles que completam 18 anos a gastar em cinemas, teatros, livros, cursos ou assinaturas ‘online’",Álex Vicente,2019-02-11T14:46:43-02:00,https://brasil.elpais.com/brasil/2019/02/10/economia/1549824741_995515.html,economia,O Governo francês testa a partir desta semana o “passe cultural” prometido por
OIT alerta para precarização do emprego em nível mundial,"Trabalho temporário volta a crescer na Europa, mesmo após reformas. Na América Latina, recuperação econômica terá efeito modesto na geração de emprego",Luis Doncel,2019-02-14T12:35:22-02:00,https://brasil.elpais.com/brasil/2019/02/13/economia/1550088419_496910.html,economia,"“A prevalência de contratos temporários de curta duração pode exacerbar a sensação de insegurança dos trabalhadores, aumentando a volatilidade de seus rendimentos e frustrando suas carreiras profissionais. Os indícios sugerem que a taxa de"
Acionistas da Embraer aprovam acordo com Boeing e fusão pode ser firmada neste ano,Ações da fabricante brasileira chegam a subir 4% após confirmação de que gigante assumirá seu controle,El País/ Agências,2019-02-26T19:15:06-03:00,https://brasil.elpais.com/brasil/2019/02/26/economia/1551217482_562694.html,economia,Os acionistas da
A enorme (e inadiável) tarefa de regular o capitalismo digital,"Uma década depois do nascimento de plataformas como Airbnb e Uber, as administrações públicas enfrentam o desafio de dar forma a um fenômeno destinado a transformar o modelo de produção e as relações trabalhistas",Luis Doncel,2019-02-24T23:07:53-03:00,https://brasil.elpais.com/brasil/2019/02/23/economia/1550946892_712943.html,economia,Uma avalanche de patinetes elétricos encheu no ano passado o centro de
A força que barrou um mega projeto da Amazon em Nova York,"Empresa pedia três bilhões de dólares em incentivos fiscais para construir nova sede, que prometia novos empregos mas também gentrificação acelerada de região",Amanda Mars,2019-03-03T20:13:48-03:00,https://brasil.elpais.com/brasil/2019/03/01/economia/1551436018_816140.html,economia,"Em Long Island City, o bairro de"
"Wolfgang Streeck: “É preciso quebrar o euro, e logo”","“O ‘crash’ do Lehman Brothers pode se repetir a qualquer momento”, prevê o sociólogo",Claudi Pérez,2019-03-03T22:46:20-03:00,https://brasil.elpais.com/brasil/2019/03/02/economia/1551555086_759013.html,economia,"Terno cinza, camisa escura e fala tranquila, quase monocórdica: à primeira vista não há absolutamente nada que leve a crer que o intelectual alemão"
Tragédia em Brumadinho derruba grau de investimento da Vale,"Agência de risco Moody's rebaixou, em escala global, ratings da mineradora brasileira",El País / Agências,2019-02-27T20:37:39-03:00,https://brasil.elpais.com/brasil/2019/02/28/economia/1551308589_637944.html,economia,Para além da
OCDE reduz fortemente a previsão de crescimento da zona do euro em 2019,"Maiores afetados pela freada no continente serão a Alemanha, que crescerá muito devagar, e Itália, que continuará em recessão técnica",Silvia Ayuso,2019-03-06T09:35:53-03:00,https://brasil.elpais.com/brasil/2019/03/06/economia/1551859271_279508.html,economia,"Em nível global, as tensões comerciais e a “persistente” incerteza política continuam ameaçando uma"
Carlos Ghosn é solto sob fiança após mais de três meses na prisão,"Executivo brasileiro, ex-presidente do grupo Nissan-Renault, é investigado por crimes fiscais em Tóquio e pode pegar até 15 anos de prisão",Agências,2019-03-06T10:47:17-03:00,https://brasil.elpais.com/brasil/2019/03/06/economia/1551867342_085476.html,economia,"O ex-presidente do conglomerado automobilístico formado por Renault, Nissan e Mitsubishi,"
A universidade que quer oferecer uma educação do nível de Harvard pela metade do preço,"Chama-se Minerva, e seus alunos estudam em sete cidades espalhadas pelo mundo, provocando uma revolução no panorama universitário dos EUA",Bárbara Sánchez,2019-03-07T15:04:58-03:00,https://brasil.elpais.com/brasil/2019/03/05/economia/1551780790_307325.html,economia,"Todos os anos, dezenas de milhares de estudantes de todo o mundo tentam a sorte em um caminho que, para muitos, parece impossível de ser percorrido: conseguir uma vaga em uma das"
58% das empresas da Bovespa não têm nenhuma mulher no conselho de administração,Brasil ocupa apenas a 10ª posição entre os países da América Latina quanto à participação de mulheres em conselhos corporativos,Breiller Pires,2019-03-09T13:13:32-03:00,https://brasil.elpais.com/brasil/2019/03/07/economia/1551992548_346845.html,economia,Seis em cada dez empresas com ações negociadas na Bolsa de Valores de São Paulo (Bovespa) não têm nenhuma mulher em seu conselho de administração. São 424 companhias cuja cúpula decisória é 100% masculina. A
Volkswagen vai cortar entre 5.000 e 7.000 empregos até 2023 em sua aposta no carro elétrico,Empresa anuncia em um comunicado que a eliminação de postos de trabalho se dará mediante a não substituição dos funcionários que se aposentam,Agências,2019-03-13T12:47:08-03:00,https://brasil.elpais.com/brasil/2019/03/13/economia/1552464492_112689.html,economia,A
Estatal espanhola fica com aeroportos do Nordeste em leilão positivo para Bolsonaro,"É a maior operação internacional da estatal aeroportuária espanhola, que tem 51% das ações controladas pelo Estado espanhol",José Luis Aranda,2019-03-15T21:49:28-03:00,https://brasil.elpais.com/brasil/2019/03/15/economia/1552664297_148423.html,economia,O Governo
Boeing enfrenta crise mais difícil de sua história,Empresa teme perda de confiança depois da morte de 345 pessoas em dois acidentes aéreos em cinco meses,Sandro Pozzi,2019-03-18T13:39:59-03:00,https://brasil.elpais.com/brasil/2019/03/16/economia/1552759107_537956.html,economia,A segurança é essencial para o negócio da
Curto-circuito político faz da economia o calcanhar de Aquiles de Bolsonaro,"Dificuldade de reverter o quadro é atribuída a vários fatores. Contas públicas no vermelho e contenção de gastos impedem que Governo impulsione a atividade econômica, como aconteceu em outras crises",Heloísa Mendonça,2019-03-22T21:29:44-03:00,https://brasil.elpais.com/brasil/2019/03/21/economia/1553205979_786023.html,economia,"O Brasil tem acumulado mais faíscas do que consensos no caminho para sua reforma da Previdência, apontada pelo próprio"
O mundo se rende aos arranha-céus de madeira,"A Espanha começa a decolar no uso desse material sustentável, que já é fundamental na construção civil de alguns países",Sandra López Letón,2019-03-23T12:32:58-03:00,https://brasil.elpais.com/brasil/2019/03/21/economia/1553167229_981390.html,economia,"O mundo está disputando uma corrida para construir o edifício de madeira mais alto. Esses arranha-céus sem cimento nem aço tentam despertar consciências. E, sobretudo, ser pioneiros em ultrapassar os limites da madeira como material de construção. A"
Spotify lança publicidade apenas para pessoas felizes,"A plataforma de música em ‘streaming’ estreia com a Renault sua primeira campanha de ‘happy targeting’, que só mostra os anúncios a quem ouve listas de reprodução mais alegres",El País Retina,2019-03-24T10:08:18-03:00,https://brasil.elpais.com/brasil/2019/03/24/economia/1553429256_346859.html,economia,O dia 20 de março passado foi o Dia da
Aposentar-se aos 53 e solteiras que herdam pensões... Os abismos da Previdência brasileira,O sistema previdenciário vigente é insustentável e muito desigual. A reforma debatida pelo Congresso marcará o sucesso ou o fracasso do mandato de Bolsonaro,Naiara Galarraga Gortázar,2019-03-29T12:38:58-03:00,https://brasil.elpais.com/brasil/2019/03/26/economia/1553629605_589314.html,economia,A verdadeira casta –parte do 1% do Brasil– são os
Gol anuncia suspensão de voos com Boeing 737 Max 8 após acidente na Etiópia,"""Frota é composta por 121 aeronaves Boeing, das quais sete modelos 737 Max 8"", informou a empresa",Rodolfo Borges,2019-03-11T23:48:40-03:00,https://brasil.elpais.com/brasil/2019/03/12/economia/1552348497_974023.html,economia,A
"A empresa saudita que lucra mais que Apple, Facebook e Microsoft juntas","Com resultado de 430 bilhões de reais em 2018, petroleira se torna companhia mais rentável do mundo",El País,2019-04-02T12:07:45-03:00,https://brasil.elpais.com/brasil/2019/04/01/economia/1554118986_943433.html,economia,"A Aramco, empresa estatal petroleira da"
"FMI descarta recessão mundial, mas alerta para o impacto do Brexit e da guerra comercial",Christine Lagarde afirma que crescimento global é vulnerável e a desaceleração é mais pronunciada do que se previa,Sandro Pozzi,2019-04-02T13:21:08-03:00,https://brasil.elpais.com/brasil/2019/04/02/economia/1554201957_597143.html,economia,"A economia mundial perde força. É algo que ficará patente nas previsões que o Fundo Monetário Internacional divulgará na semana que vem. Essa moderação, como alertou o Federal Reserve ao manter inalterada a taxa de juros, é mais pronunciada do que o previsto e provoca nervosismo."
"Johann Sebastian Bach, o compositor que cativou o mundo",Suas notas e compassos continuam soando como se o tempo não tivesse passado,Alberto López,2019-03-21T09:00:25-03:00,https://brasil.elpais.com/brasil/2019/03/21/cultura/1553148804_091725.html,cultura,Há um compositor – mestre do contraponto – e músico alemão que fez nosso planeta soar de outra maneira:
"Sandy & Junior, produto nostálgico sob medida para os ‘millennial’","O fenômeno se cola à tendência de ""re-branding"" para uma geração ávida por rememorar experiências comuns e com mais dinheiro para pagar por isso",Joana Oliveira,2019-03-22T12:27:27-03:00,https://brasil.elpais.com/brasil/2019/03/20/cultura/1553112221_437120.html,cultura,"Tudo começou com os rumores no início de fevereiro, até que veio a confirmação de que este outono não será sempre igual aos outros. A dupla de cantores mais icônica dos anos 1990,"
Imune à sua dor e a alguns lampejos de glória,"Admitindo a identificação que podem me causar os universos centrados na perda e no sofrimento, não consigo que o cineasta encarnado por Banderas revire minha alma nem pouco, nem muito, nem nada",Carlos Boyero,2019-03-22T21:40:30-03:00,https://brasil.elpais.com/brasil/2019/03/21/cultura/1553191344_690949.html,cultura,A frase de
“Nunca vou entender por que deixaram Michael Jackson dormir com crianças”,Diretor de ‘Deixando Neverland’ explica como lida com a reação furiosa que seu documentário tem provocado pelo mundo,Tom C. Avendaño,2019-03-24T15:12:49-03:00,https://brasil.elpais.com/brasil/2019/03/23/cultura/1553360239_351789.html,cultura,O que o surpreendeu em relação à enorme reação que seu documentário provocou?
‘Stranger Things’ esquenta os motores com trailer da terceira temporada,Novos episódios da série exibida pela Netflix estreiam em 4 de julho,El País,2019-03-20T15:12:40-03:00,https://brasil.elpais.com/brasil/2019/03/20/cultura/1553084776_753786.html,cultura,"Verão de 1985 em Hawkins. É época de calor, piscina e fogos de artifício para comemorar o 4 de julho, o Dia da Independência dos"
Zagueiros decidem e Atlético de Madrid vence a Juventus na Champions,"Giménez e Godín seguraram Cristiano Ronaldo e marcaram os gols da vitória por 2 a 0 na ida das oitavas, em Madri",Diogo Magri,2019-02-20T19:20:06-03:00,https://brasil.elpais.com/brasil/2019/02/20/deportes/1550684729_728311.html,deportes,O
Turim se apaixona por Cristiano Ronaldo,"Juventus o blindou diante do caso de suposto estupro, e ele oferece ao time sua melhor versão.",Daniel Verdú,2019-02-19T22:00:18-03:00,https://brasil.elpais.com/brasil/2019/02/17/deportes/1550427113_361941.html,deportes,"É outra pessoa. Como se tivesse começado sua carreira novamente, dizem com exagero na quase sempre contida Turim. Alguns detalhes, insistem ao visitante incrédulo, reescreveriam seu passado. No último fim de semana, por exemplo, marcou o segundo gol da"
Familiares das vítimas de incêndio protestam contra o Flamengo: “Estamos desamparados”,Clube oferece salário mínimo como pensão e tem proposta rejeitada pelas famílias dos garotos que morreram no Ninho do Urubu,Diogo Magri,2019-02-21T20:31:27-03:00,https://brasil.elpais.com/brasil/2019/02/21/deportes/1550789289_095948.html,deportes,O
Crianças condenadas ao fogo e ao descaso,"Creche em Janaúba, Museu Nacional e os garotos do Ninho. Retratos de uma nação que queima o passado com a mesma passividade que destrói suas perspectivas de futuro",Breiller Pires,2019-02-21T21:32:29-03:00,https://brasil.elpais.com/brasil/2019/02/21/deportes/1550784946_705165.html,deportes,Seu nome é Maria José. Ela me contou que
Onde e como assistir a Real Madrid x Barcelona pelas semifinais da Copa do Rei,"Após 1 a 1 no Camp Nou, rivais decidem no Santiago Bernabéu uma vaga na final",El País,2019-02-27T16:05:05-03:00,https://brasil.elpais.com/brasil/2019/02/26/deportes/1551203570_767198.html,deportes,x
O fenômeno dos muitos ‘Hitlers’ para leilão,"Autoridades alemãs confiscam dezenas de quadros atribuídos falsamente ao ditador nazista, cujas aquarelas vivem um ‘boom’, segundo especialistas, na China e no Japão",Ana Carbajosa,2019-03-23T19:30:39-03:00,https://brasil.elpais.com/brasil/2019/03/15/cultura/1552649023_462852.html,cultura,foi tão prolífico em sua criação artística? Os anúncios de leilões de quadros supostamente pintados pelo
"Com cavadinha de Suárez, Barcelona elimina Real Madrid e vai à final da Copa do Rei",Uruguaio marca duas vezes na vitória por 3 a 0 em pleno Santiago Bernabéu,Diogo Magri,2019-02-27T19:14:10-03:00,https://brasil.elpais.com/brasil/2019/02/27/deportes/1551282068_559281.html,deportes,O
“Mostre o que as loucas podem fazer”: o anúncio da Nike sobre as mulheres no esporte,Tenista norte-americana Serena Williams narra como as esportistas são vistas em momentos de tensão,Verne,2019-02-28T16:29:08-03:00,https://brasil.elpais.com/brasil/2019/02/28/deportes/1551312754_916200.html,deportes,No US Open de setembro de 2018
Vinicius Junior decola no Real Madrid e chega à seleção,"Agora referência do ataque merengue, o jogador de 18 anos é o mais novo a ser convocado para o Brasil desde 2011",Diego Torres,2019-02-28T17:34:51-03:00,https://brasil.elpais.com/brasil/2019/02/26/deportes/1551205840_500748.html,deportes,"Na manhã desta quinta-feira, 28,"
Onde e como assistir a Real Madrid x Barcelona pelo Campeonato Espanhol,"Depois da vitória catalã na Copa, rivais voltam a se encontrar no Santiago Bernabéu pela Liga",El País,2019-03-01T19:04:26-03:00,https://brasil.elpais.com/brasil/2019/03/01/deportes/1551476564_723854.html,deportes,x
Barcelona volta a vencer o Real Madrid e encaminha título do campeonato espanhol,Rakitic marcou o único gol da partida no Santiago Bernabéu. Barça agora está dez pontos na frente do segundo colocado,Diogo Magri,2019-03-03T16:44:38-03:00,https://brasil.elpais.com/brasil/2019/03/02/deportes/1551544637_998086.html,deportes,O
O trágico destino de Tom Ballard,"Filho da alpinista Alison Hargreaves, morta no pico do K2 em 1995, o inglês perdeu o contato ao tentar uma ascensão invernal do Nanga Parbat (8.125 metros) com o italiano Daniele Nardi",Óscar Gogorza,2019-03-03T16:15:35-03:00,https://brasil.elpais.com/brasil/2019/03/02/deportes/1551530086_689843.html,deportes,"Tom Ballard perdeu a mãe, Alison Hargreaves, aos seis anos. Mas a recordação determinou sua existência, e a ausência foi preenchida aos poucos por pura imitação. O jovem Ballard decidiu que seria tão bom quanto ela. E agora, aos 30, é um dos"
"Paulínia FC, o time da ‘Hollywood brasileira’ salvo pela venda de Fabinho ao Liverpool",Clube de cidade que já foi polo cinematográfico do Brasil quita suas dívidas e quer voltar ao futebol profissional com dinheiro da transferência do jogador,Diogo Magri,2019-03-02T14:05:46-03:00,https://brasil.elpais.com/brasil/2019/02/25/deportes/1551113110_622364.html,deportes,"Há quatro anos e meio, o Paulínia Futebol Clube marcou seu último gol. O autor foi Felipe Santos, cobrando falta, em Guariba, São Paulo, para 212 presentes, já aos 44 minutos do segundo tempo. O gol não foi o suficiente para evitar a derrota do seu clube, que perdeu por 2 a 1, e nem a eliminação na terceira fase da série B do"
"Ajax faz um carnaval no Bernabéu, goleia o Real Madrid e avança às quartas da Champions League","Time merengue perde Vinicius Junior, machucado, e volta a dar vexame em casa.",Breiller Pires,2019-03-05T20:18:39-03:00,https://brasil.elpais.com/brasil/2019/03/05/deportes/1551798400_814339.html,deportes,O
Onde e como assistir a PSG x Manchester United pela Champions League,"Comandados por Di Maria e Mbappé, os franceses venceram o primeiro jogo por 2 a 0 na Inglaterra",El País,2019-03-06T17:06:41-03:00,https://brasil.elpais.com/brasil/2019/03/06/deportes/1551885503_860839.html,deportes,x
Manchester United marca nos acréscimos graças a VAR e derruba o PSG nas oitavas da Champions,"Depois de perder por 2 a 0, ingleses venceram com gols de Lukaku e Rashford, nos acréscimos.",Diogo Magri,2019-03-06T19:41:09-03:00,https://brasil.elpais.com/brasil/2019/03/06/deportes/1551889053_338653.html,deportes,O
Zidane volta ao Real Madrid nove meses depois de sair,"O treinador francês retorna ao clube empurrado pela grave crise esportiva, sem opções para conseguir um título nas três grandes competições",Diego Torres,2019-03-11T15:04:58-03:00,https://brasil.elpais.com/brasil/2019/03/11/deportes/1552313358_046329.html,deportes,está de volta ao banco do
Onde e como assistir a Juventus x Atlético de Madrid pela Champions League,Espanhóis vão à Itália defender a vantagem de 2 a 0 contra equipe de Cristiano Ronaldo,El País,2019-03-11T16:58:50-03:00,https://brasil.elpais.com/brasil/2019/03/11/deportes/1552325666_157890.html,deportes,x
"Eurico Miranda, ex-presidente do Vasco e cartola da CBF, morre no Rio de Janeiro",Dirigente que marcou a história vascaína tinha 74 anos e lutava contra um tumor no cérebro,Diogo Magri,2019-03-12T15:07:43-03:00,https://brasil.elpais.com/brasil/2019/03/12/deportes/1552406937_786128.html,deportes,O ex-presidente do
Cristiano Ronaldo faz três no Atlético de Madrid e conduz Juventus às quartas da Champions,"Italianos haviam perdido por 2 a 0 na Espanha, mas reverteram o placar em Turim com uma atuação épica do português",Diogo Magri,2019-03-12T19:22:39-03:00,https://brasil.elpais.com/brasil/2019/03/12/deportes/1552406253_842279.html,deportes,A
Onde e como assistir a Barcelona x Lyon pela Champions League,"Depois de 0 a 0 na França, espanhóis decidem vaga nas quartas de final em casa",El País,2019-03-12T15:51:33-03:00,https://brasil.elpais.com/brasil/2019/03/12/deportes/1552415229_209831.html,deportes,x
Manchester City indenizará jogadores que foram vítimas de abuso sexual no clube,Time inglês anuncia criação de um fundo milionário destinado aos 40 atletas abusados na infância por ex-treinadores de suas categorias de base,Agências,2019-03-12T17:33:43-03:00,https://brasil.elpais.com/brasil/2019/03/12/deportes/1552393480_122496.html,deportes,O
"Comandado por Messi, Barcelona goleia o Lyon e se classifica na Champions","Argentino faz dois gols e dá duas assistências em goleada por 5 a 1 no Camp Nou. Coutinho, Piqué e Dembele também marcaram",Diogo Magri,2019-03-14T10:31:43-03:00,https://brasil.elpais.com/brasil/2019/03/13/deportes/1552494945_157234.html,deportes,O
"Eder Militão, o zagueiro mais caro da história do Real Madrid e primeiro reforço de Zidane","Revelado pelo São Paulo, o versátil defensor foi comprado do Porto por 50 milhões de euros e chega ao fim da temporada",Pablo Pérez,2019-03-15T11:16:27-03:00,https://brasil.elpais.com/brasil/2019/03/14/deportes/1552561571_389016.html,deportes,", 1998, tornou-se o novo jogador do"
Barcelona vence partida com recorde mundial de público para o futebol feminino,60.739 espectadores lotam as arquibancadas do Wanda Metropolitano.,Daniel Gómez,2019-03-17T13:19:10-03:00,https://brasil.elpais.com/brasil/2019/03/17/deportes/1552823257_626220.html,deportes,"Como em qualquer outro dia de jogo, o bairro de San Blas se encheu de camisetas alvirrubras. O hino soava minutos antes do começo da partida em um lotado Wanda Metropolitano. Mas o desse domingo não foi um Atlético x Barcelona qualquer. Com a camisa 7 às costas das alvirrubras não subiu ao gramado"
"Messi, aclamado até na casa dos rivais",O argentino se reapresenta à sua seleção pela primeira vez desde a Copa após outra atuação memorável e aplausos da torcida adversária,Juan I. Irigoyen,2019-03-18T18:43:04-03:00,https://brasil.elpais.com/brasil/2019/03/18/deportes/1552934333_659147.html,deportes,Não foi na sua estreia no
O brasileiro insensato que rebate racismo com xenofobia,"Jogador Serginho foi vítima de ofensas racistas e abandonou o campo na Bolívia. Por aqui, alguns torcedores preferem ofender o país vizinho a refletir sobre seus próprios preconceitos",Breiller Pires,2019-03-20T15:27:45-03:00,https://brasil.elpais.com/brasil/2019/03/19/deportes/1553034385_131230.html,deportes,Sempre que um
Vinicius Junior: “Me vejo ganhando a Bola de Ouro aos 25 ou 26 anos”,"O jovem atacante do Real Madrid admite, aos 18, que tudo está acontecendo “depressa demais” desde a sua chegada à Europa e que fica “ansioso” na frente do gol",Agências,2019-03-20T18:37:21-03:00,https://brasil.elpais.com/brasil/2019/03/20/deportes/1553071931_882706.html,deportes,O jogador
"Nanga Parbat, a obsessão com a ‘montanha assassina’",A recente morte de dois alpinistas no topo mais letal depois do Annapurna acentua a angustiante luta com este cume há mais de um século,Óscar Gogorza,2019-03-21T14:38:25-03:00,https://brasil.elpais.com/brasil/2019/03/20/deportes/1553098084_373740.html,deportes,Conquistar uma
‘Malhação’ joga luz sobre o abuso sexual no futebol,"Alerta de assédio a jovens atletas em categorias de base chega à TV, mas ainda é tabu dentro dos clubes",Breiller Pires,2019-03-24T12:06:39-03:00,https://brasil.elpais.com/brasil/2019/03/18/deportes/1552944014_726009.html,deportes,"Na trama, o veterano ator Jackson Antunes interpreta Lourenço, um pai que sonha transformar o filho Santiago (Giovanni Dopico)"
A fortuna blindada de Cristiano Ronaldo,Atacante criou um império empresarial em cuja direção colocou sua família e um círculo muito íntimo de amigos,Javier Martín del Barrio,2019-03-25T11:18:39-03:00,https://brasil.elpais.com/brasil/2019/03/22/deportes/1553256281_127660.html,deportes,"Depois de investir em transplantes capilares, seria fácil concluir que"
Onde e como assistir ao amistoso Brasil x República Tcheca,"Após empatar com o Panamá, seleção tem último compromisso antes da convocação para a Copa América",El País,2019-03-26T17:13:41-03:00,https://brasil.elpais.com/brasil/2019/03/25/deportes/1553535576_189100.html,deportes,x
O jogador da seleção sub-20 que comeu carne no México e foi pego no doping,"Gabriel Menino, do Palmeiras, estava sob a responsabilidade da CBF quando ingeriu substância proibida em alimento processado. Punição foi revertida na Justiça",Diogo Magri,2019-03-26T18:09:23-03:00,https://brasil.elpais.com/brasil/2019/03/22/deportes/1553271738_234864.html,deportes,"Gabriel Menino, 18 anos, é uma das maiores promessas das categorias de base do"
Sorteio coloca Manchester United contra o Barcelona nas quartas da Champions League,"Ajax x Juventus, Liverpool x Porto e Tottenham x Manchester City são os outros confrontos. Sorteio também definiu chaveamento até a final",Diogo Magri,2019-03-15T11:31:19-03:00,https://brasil.elpais.com/brasil/2019/03/14/deportes/1552585179_394268.html,deportes,O
"Brasil leva susto, mas vence a República Tcheca de virada","Em amistoso, seleção de Tite saiu perdendo, mas Firmino e Gabriel Jesus (duas vezes) marcaram os gols da vitória por 3 a 1",Diogo Magri,2019-03-26T18:56:51-03:00,https://brasil.elpais.com/brasil/2019/03/26/deportes/1553620862_123893.html,deportes,O
As duas faces de um Brasil entediante,"Com treinadores pressionados antes de competições importantes, as seleções masculina e feminina de futebol capricham no discurso, mas decepcionam na prática",Breiller Pires,2019-03-26T21:18:26-03:00,https://brasil.elpais.com/brasil/2019/03/26/deportes/1553634637_125842.html,deportes,"Apesar do desempenho nada empolgante, Tite mantém um discurso de confiança. Porém, até mesmo o tom professoral, recheado de expressões técnicas que"
O pebolim mais caro do mundo vale 350.000 reais,Uma empresa belga se dedica a vender obras de arte com o futebol como inspiração,Álvaro Sánchez,2019-04-01T16:00:41-03:00,https://brasil.elpais.com/brasil/2019/03/30/deportes/1553947689_715358.html,deportes,"Uma obra de alumínio e couro pelo valor de 80.000 euros (350.000 reais), mais imposto. O tom prateado do pebolim mais caro do mundo é a primeira coisa que você vê ao entrar na loja. Não em qualquer loja. É a Maison Degand, uma das mecas do luxo em"
Os clubes que se posicionaram no aniversário do golpe militar,"Após mobilização crítica ao período da ditadura no futebol argentino, apenas três times de primeira divisão do Brasil se manifestaram neste domingo",Breiller Pires,2019-04-01T17:28:05-03:00,https://brasil.elpais.com/brasil/2019/04/01/deportes/1554137880_617605.html,deportes,A mais simbólica manifestação veio do
